index_code,date,open,close,low,high,volume,money,change,label
sh000001,40499.0000 ,2852.4800 ,2838.8600 ,2824.1200 ,2891.0500 ,12378026100.0000 ,159000000000.0000 ,-0.0192 ,2873.7000 
sh000001,40500.0000 ,2855.6100 ,2865.4500 ,2827.1800 ,2873.7000 ,10222618200.0000 ,128000000000.0000 ,0.0094 ,2888.7500 
sh000001,40501.0000 ,2879.6600 ,2888.5700 ,2806.6400 ,2888.7500 ,12377846000.0000 ,156000000000.0000 ,0.0081 ,2904.9700 
sh000001,40504.0000 ,2861.6100 ,2884.3700 ,2852.7700 ,2904.9700 ,12711771600.0000 ,163000000000.0000 ,-0.0015 ,2872.1700 
sh000001,40505.0000 ,2872.1700 ,2828.2800 ,2791.5800 ,2872.1700 ,11631195600.0000 ,145000000000.0000 ,-0.0194 ,2861.4900 
sh000001,40506.0000 ,2794.8600 ,2859.9400 ,2794.8600 ,2861.4900 ,11615623800.0000 ,148000000000.0000 ,0.0112 ,2901.6800 
sh000001,40507.0000 ,2875.8600 ,2898.2600 ,2856.9600 ,2901.6800 ,13160845300.0000 ,167000000000.0000 ,0.0134 ,2894.4200 
sh000001,40508.0000 ,2890.2900 ,2871.7000 ,2851.9600 ,2894.4200 ,11086619100.0000 ,144000000000.0000 ,-0.0092 ,2878.8300 
sh000001,40511.0000 ,2861.1500 ,2866.3600 ,2841.8000 ,2878.8300 ,10245254200.0000 ,134000000000.0000 ,-0.0019 ,2881.1600 
sh000001,40512.0000 ,2863.4100 ,2820.1800 ,2758.9200 ,2881.1600 ,13932486300.0000 ,173000000000.0000 ,-0.0161 ,2834.2000 
sh000001,40513.0000 ,2810.5400 ,2823.4500 ,2795.8100 ,2834.2000 ,8126329600.0000 ,104000000000.0000 ,0.0012 ,2870.8100 
sh000001,40514.0000 ,2860.4600 ,2843.6100 ,2841.4700 ,2870.8100 ,10419575500.0000 ,132000000000.0000 ,0.0071 ,2853.4000 
sh000001,40515.0000 ,2846.7300 ,2842.4300 ,2822.7400 ,2853.4000 ,8352101000.0000 ,106000000000.0000 ,-0.0004 ,2871.4100 
sh000001,40518.0000 ,2850.3800 ,2857.1800 ,2831.7000 ,2871.4100 ,8977305500.0000 ,111000000000.0000 ,0.0052 ,2884.5300 
sh000001,40519.0000 ,2843.7700 ,2875.8600 ,2809.1100 ,2884.5300 ,8678549700.0000 ,111000000000.0000 ,0.0065 ,2880.5600 
sh000001,40520.0000 ,2868.7300 ,2848.5500 ,2843.9400 ,2880.5600 ,8670737900.0000 ,110000000000.0000 ,-0.0095 ,2854.7000 
sh000001,40521.0000 ,2837.6200 ,2810.9500 ,2808.5100 ,2854.7000 ,9462255200.0000 ,109000000000.0000 ,-0.0132 ,2850.4200 
sh000001,40522.0000 ,2798.7400 ,2841.0400 ,2792.5200 ,2850.4200 ,8049610800.0000 ,98203063221.0000 ,0.0107 ,2923.7700 
sh000001,40525.0000 ,2850.3300 ,2922.9500 ,2847.6600 ,2923.7700 ,12887846800.0000 ,160000000000.0000 ,0.0288 ,2933.4100 
sh000001,40526.0000 ,2928.3000 ,2927.0800 ,2912.4200 ,2933.4100 ,12094493600.0000 ,153000000000.0000 ,0.0014 ,2939.0500 
sh000001,40527.0000 ,2927.2600 ,2911.4100 ,2905.6500 ,2939.0500 ,10946248900.0000 ,143000000000.0000 ,-0.0054 ,2921.2800 
sh000001,40528.0000 ,2908.8700 ,2898.1400 ,2891.8600 ,2921.2800 ,8760631300.0000 ,110000000000.0000 ,-0.0046 ,2898.8100 
sh000001,40529.0000 ,2896.7700 ,2893.7400 ,2881.0000 ,2898.8100 ,7367713600.0000 ,93857086844.0000 ,-0.0015 ,2911.5600 
sh000001,40532.0000 ,2901.4700 ,2852.9200 ,2804.5600 ,2911.5600 ,11375549500.0000 ,147000000000.0000 ,-0.0141 ,2908.1700 
sh000001,40533.0000 ,2857.5900 ,2904.1200 ,2846.6300 ,2908.1700 ,10682562300.0000 ,136000000000.0000 ,0.0179 ,2917.2000 
sh000001,40534.0000 ,2910.7300 ,2877.9000 ,2867.0500 ,2917.2000 ,9832555700.0000 ,126000000000.0000 ,-0.0090 ,2893.7100 
sh000001,40535.0000 ,2874.2000 ,2855.2200 ,2849.8400 ,2893.7100 ,8900248800.0000 ,109000000000.0000 ,-0.0079 ,2853.4900 
sh000001,40536.0000 ,2841.3500 ,2835.1600 ,2813.5000 ,2853.4900 ,8121684800.0000 ,95886756272.0000 ,-0.0070 ,2876.8100 
sh000001,40539.0000 ,2842.8100 ,2781.4000 ,2774.5400 ,2876.8100 ,9780727800.0000 ,123000000000.0000 ,-0.0190 ,2775.1500 
sh000001,40540.0000 ,2768.0300 ,2732.9900 ,2730.4100 ,2775.1500 ,8433263200.0000 ,96990632639.0000 ,-0.0174 ,2753.0300 
sh000001,40541.0000 ,2735.4800 ,2751.5300 ,2721.4800 ,2753.0300 ,6394127800.0000 ,76202882886.0000 ,0.0068 ,2768.1300 
sh000001,40542.0000 ,2751.9700 ,2759.5800 ,2724.5400 ,2768.1300 ,7317204600.0000 ,86056703442.0000 ,0.0029 ,2808.9300 
sh000001,40543.0000 ,2759.1600 ,2808.0800 ,2758.1300 ,2808.9300 ,8335021400.0000 ,108000000000.0000 ,0.0176 ,2855.4000 
sh000001,40547.0000 ,2825.3300 ,2852.6500 ,2810.1100 ,2855.4000 ,11007279100.0000 ,146000000000.0000 ,0.0159 ,2850.4900 
sh000001,40548.0000 ,2833.1200 ,2838.5900 ,2824.3000 ,2850.4900 ,10441528200.0000 ,135000000000.0000 ,-0.0049 ,2853.8800 
sh000001,40549.0000 ,2838.4400 ,2824.2000 ,2816.9500 ,2853.8800 ,8470561600.0000 ,113000000000.0000 ,-0.0051 ,2868.0100 
sh000001,40550.0000 ,2820.6700 ,2838.8000 ,2807.8700 ,2868.0100 ,11312956800.0000 ,137000000000.0000 ,0.0052 ,2847.3600 
sh000001,40553.0000 ,2832.6200 ,2791.8100 ,2786.8600 ,2847.3600 ,9078087200.0000 ,111000000000.0000 ,-0.0166 ,2810.7600 
sh000001,40554.0000 ,2783.4800 ,2804.0500 ,2770.3400 ,2810.7600 ,8055378000.0000 ,94484834019.0000 ,0.0044 ,2828.4700 
sh000001,40555.0000 ,2811.7900 ,2821.3100 ,2788.1300 ,2828.4700 ,7924611700.0000 ,88093030257.0000 ,0.0062 ,2837.5300 
sh000001,40556.0000 ,2830.5300 ,2827.7100 ,2810.8700 ,2837.5300 ,7488626500.0000 ,87930916308.0000 ,0.0023 ,2817.0500 
sh000001,40557.0000 ,2817.0500 ,2791.3400 ,2780.4400 ,2817.0500 ,7675388000.0000 ,90644705327.0000 ,-0.0129 ,2780.9400 
sh000001,40560.0000 ,2772.4500 ,2706.6600 ,2698.7800 ,2780.9400 ,9251911300.0000 ,105000000000.0000 ,-0.0303 ,2715.4100 
sh000001,40561.0000 ,2696.1500 ,2708.9800 ,2683.3700 ,2715.4100 ,6037727600.0000 ,67738468876.0000 ,0.0009 ,2759.6000 
sh000001,40562.0000 ,2707.8200 ,2758.1000 ,2700.8100 ,2759.6000 ,7849316900.0000 ,89943624643.0000 ,0.0181 ,2752.8000 
sh000001,40563.0000 ,2752.8000 ,2677.6500 ,2676.1300 ,2752.8000 ,8604719100.0000 ,95850318766.0000 ,-0.0292 ,2746.1800 
sh000001,40564.0000 ,2668.6800 ,2715.2900 ,2667.2900 ,2746.1800 ,9563903800.0000 ,103000000000.0000 ,0.0141 ,2736.1100 
sh000001,40567.0000 ,2716.5200 ,2695.7200 ,2690.6500 ,2736.1100 ,8792080700.0000 ,96191099725.0000 ,-0.0072 ,2701.0400 
sh000001,40568.0000 ,2691.6900 ,2677.4300 ,2661.4500 ,2701.0400 ,6948141200.0000 ,75578247319.0000 ,-0.0068 ,2710.7400 
sh000001,40569.0000 ,2677.1700 ,2708.8100 ,2676.7700 ,2710.7400 ,6075089900.0000 ,67295416034.0000 ,0.0117 ,2753.0000 
sh000001,40570.0000 ,2690.8300 ,2749.1500 ,2677.2100 ,2753.0000 ,10556916300.0000 ,115000000000.0000 ,0.0149 ,2759.4400 
sh000001,40571.0000 ,2741.3100 ,2752.7500 ,2733.2900 ,2759.4400 ,8542799200.0000 ,98480283957.0000 ,0.0013 ,2790.9200 
sh000001,40574.0000 ,2751.5300 ,2790.6900 ,2748.5400 ,2790.9200 ,9150281400.0000 ,107000000000.0000 ,0.0138 ,2805.0500 
sh000001,40575.0000 ,2795.0700 ,2798.9600 ,2785.3000 ,2805.0500 ,7335009200.0000 ,90093971270.0000 ,0.0030 ,2804.2100 
sh000001,40583.0000 ,2778.7000 ,2774.0700 ,2764.8700 ,2804.2100 ,8725778800.0000 ,105000000000.0000 ,-0.0089 ,2819.0600 
sh000001,40584.0000 ,2769.6500 ,2818.1600 ,2760.1800 ,2819.0600 ,9791976300.0000 ,117000000000.0000 ,0.0159 ,2835.4100 
sh000001,40585.0000 ,2815.1200 ,2827.3300 ,2807.6100 ,2835.4100 ,10775817100.0000 ,128000000000.0000 ,0.0033 ,2906.2600 
sh000001,40588.0000 ,2828.5700 ,2899.1300 ,2828.5700 ,2906.2600 ,15424297000.0000 ,180000000000.0000 ,0.0254 ,2934.4700 
sh000001,40589.0000 ,2900.4300 ,2899.2400 ,2892.6400 ,2934.4700 ,15244989800.0000 ,187000000000.0000 ,0.0000 ,2924.1900 
sh000001,40590.0000 ,2893.6800 ,2923.9000 ,2882.5500 ,2924.1900 ,12780569700.0000 ,160000000000.0000 ,0.0085 ,2939.2800 
sh000001,40591.0000 ,2929.2600 ,2926.9600 ,2905.0300 ,2939.2800 ,13041549800.0000 ,169000000000.0000 ,0.0010 ,2924.2300 
sh000001,40592.0000 ,2924.2300 ,2899.7900 ,2890.2600 ,2924.2300 ,11377546300.0000 ,142000000000.0000 ,-0.0093 ,2932.8200 
sh000001,40595.0000 ,2886.5400 ,2932.2500 ,2884.1900 ,2932.8200 ,11885588300.0000 ,146000000000.0000 ,0.0112 ,2944.4100 
sh000001,40596.0000 ,2941.3200 ,2855.5200 ,2851.6200 ,2944.4100 ,15300462200.0000 ,192000000000.0000 ,-0.0262 ,2868.4800 
sh000001,40597.0000 ,2844.9900 ,2862.6300 ,2839.2000 ,2868.4800 ,11108305900.0000 ,138000000000.0000 ,0.0025 ,2881.5400 
sh000001,40598.0000 ,2861.3900 ,2878.6000 ,2854.5600 ,2881.5400 ,10977258800.0000 ,137000000000.0000 ,0.0056 ,2890.3200 
sh000001,40599.0000 ,2876.7800 ,2878.5700 ,2848.6500 ,2890.3200 ,10009403900.0000 ,124000000000.0000 ,0.0000 ,2906.1700 
sh000001,40602.0000 ,2880.1700 ,2905.0500 ,2861.8200 ,2906.1700 ,11870576300.0000 ,148000000000.0000 ,0.0092 ,2931.5800 
sh000001,40603.0000 ,2906.2900 ,2918.9200 ,2901.5500 ,2931.5800 ,13655504800.0000 ,172000000000.0000 ,0.0048 ,2924.9600 
sh000001,40604.0000 ,2905.5100 ,2913.8100 ,2883.5700 ,2924.9600 ,13344225800.0000 ,165000000000.0000 ,-0.0018 ,2937.5600 
sh000001,40605.0000 ,2918.7300 ,2902.9800 ,2900.7600 ,2937.5600 ,15048888400.0000 ,178000000000.0000 ,-0.0037 ,2944.4600 
sh000001,40606.0000 ,2902.1900 ,2942.3100 ,2898.0800 ,2944.4600 ,11827724100.0000 ,144000000000.0000 ,0.0135 ,3000.4300 
sh000001,40609.0000 ,2952.7200 ,2996.2100 ,2952.7200 ,3000.4300 ,16010588400.0000 ,208000000000.0000 ,0.0183 ,3001.6200 
sh000001,40610.0000 ,2996.7300 ,2999.9400 ,2976.6000 ,3001.6200 ,12668115400.0000 ,169000000000.0000 ,0.0012 ,3012.0400 
sh000001,40611.0000 ,3002.5500 ,3002.1500 ,2989.3400 ,3012.0400 ,12479073500.0000 ,165000000000.0000 ,0.0007 ,2995.7700 
sh000001,40612.0000 ,2995.7700 ,2957.1400 ,2954.3700 ,2995.7700 ,12379988900.0000 ,166000000000.0000 ,-0.0150 ,2966.9800 
sh000001,40613.0000 ,2942.4200 ,2933.8000 ,2927.6800 ,2966.9800 ,11599448000.0000 ,153000000000.0000 ,-0.0079 ,2939.6500 
sh000001,40616.0000 ,2923.9800 ,2937.6300 ,2914.4600 ,2939.6500 ,11691061800.0000 ,153000000000.0000 ,0.0013 ,2927.9800 
sh000001,40617.0000 ,2927.9800 ,2896.2600 ,2850.9500 ,2927.9800 ,15495195100.0000 ,188000000000.0000 ,-0.0141 ,2934.0200 
sh000001,40618.0000 ,2894.2500 ,2930.8000 ,2894.2500 ,2934.0200 ,13077723700.0000 ,166000000000.0000 ,0.0119 ,2935.6300 
sh000001,40619.0000 ,2906.9600 ,2897.3000 ,2885.6500 ,2935.6300 ,13779782700.0000 ,171000000000.0000 ,-0.0114 ,2930.6100 
sh000001,40620.0000 ,2920.8100 ,2906.8900 ,2900.8700 ,2930.6100 ,10063733500.0000 ,127000000000.0000 ,0.0033 ,2927.0700 
sh000001,40623.0000 ,2913.9100 ,2909.1400 ,2895.1500 ,2927.0700 ,9676027500.0000 ,122000000000.0000 ,0.0008 ,2923.3900 
sh000001,40624.0000 ,2917.6900 ,2919.1400 ,2884.7500 ,2923.3900 ,9511745700.0000 ,120000000000.0000 ,0.0034 ,2950.4200 
sh000001,40625.0000 ,2919.0200 ,2948.4800 ,2911.6300 ,2950.4200 ,11260347500.0000 ,138000000000.0000 ,0.0100 ,2958.6600 
sh000001,40626.0000 ,2949.8500 ,2946.7100 ,2942.1300 ,2958.6600 ,10895597900.0000 ,137000000000.0000 ,-0.0006 ,2985.0800 
sh000001,40627.0000 ,2948.5400 ,2977.8100 ,2946.7000 ,2985.0800 ,13639636700.0000 ,171000000000.0000 ,0.0106 ,3005.7800 
sh000001,40630.0000 ,2985.3600 ,2984.0100 ,2979.2000 ,3005.7800 ,15601687800.0000 ,196000000000.0000 ,0.0021 ,2994.1700 
sh000001,40631.0000 ,2979.8700 ,2958.0800 ,2953.5400 ,2994.1700 ,16854324600.0000 ,200000000000.0000 ,-0.0087 ,2968.1800 
sh000001,40632.0000 ,2955.4500 ,2955.7700 ,2935.7500 ,2968.1800 ,12649354800.0000 ,153000000000.0000 ,-0.0008 ,2961.6300 
sh000001,40633.0000 ,2954.6500 ,2928.1100 ,2914.3800 ,2961.6300 ,10893561100.0000 ,134000000000.0000 ,-0.0094 ,2967.8500 
sh000001,40634.0000 ,2932.4800 ,2967.4100 ,2924.3900 ,2967.8500 ,9984409400.0000 ,126000000000.0000 ,0.0134 ,3005.2400 
sh000001,40639.0000 ,2964.2100 ,3001.3600 ,2963.9000 ,3005.2400 ,14165061300.0000 ,176000000000.0000 ,0.0114 ,3012.2900 
sh000001,40640.0000 ,3003.2000 ,3007.9100 ,2990.3100 ,3012.2900 ,12473459100.0000 ,153000000000.0000 ,0.0022 ,3031.1000 
sh000001,40641.0000 ,3005.3700 ,3030.0200 ,2998.3400 ,3031.1000 ,11433779400.0000 ,147000000000.0000 ,0.0074 ,3059.5700 
sh000001,40644.0000 ,3037.9100 ,3022.7500 ,3019.8900 ,3059.5700 ,14718957600.0000 ,183000000000.0000 ,-0.0024 ,3039.1200 
sh000001,40645.0000 ,3012.8000 ,3021.3700 ,3003.4500 ,3039.1200 ,14599054700.0000 ,166000000000.0000 ,-0.0005 ,3050.4000 
sh000001,40646.0000 ,3006.8300 ,3050.4000 ,2994.4700 ,3050.4000 ,12820265500.0000 ,147000000000.0000 ,0.0096 ,3058.2400 
sh000001,40647.0000 ,3049.6700 ,3042.6400 ,3036.7300 ,3058.2400 ,12948710700.0000 ,149000000000.0000 ,-0.0025 ,3062.5300 
sh000001,40648.0000 ,3036.3500 ,3050.5300 ,3020.1600 ,3062.5300 ,12853098900.0000 ,149000000000.0000 ,0.0026 ,3067.4600 
sh000001,40651.0000 ,3040.5300 ,3057.3300 ,3037.1900 ,3067.4600 ,13748873900.0000 ,161000000000.0000 ,0.0022 ,3038.8100 
sh000001,40652.0000 ,3038.8100 ,2999.0400 ,2996.2200 ,3038.8100 ,14189639400.0000 ,166000000000.0000 ,-0.0191 ,3019.1200 
sh000001,40653.0000 ,3005.9800 ,3007.0400 ,2992.6700 ,3019.1200 ,11974165700.0000 ,144000000000.0000 ,0.0027 ,3035.4700 
sh000001,40654.0000 ,3021.7700 ,3026.6700 ,3012.5400 ,3035.4700 ,12151066400.0000 ,147000000000.0000 ,0.0065 ,3032.9700 
sh000001,40655.0000 ,3025.7000 ,3010.5200 ,3004.4700 ,3032.9700 ,11852561300.0000 ,137000000000.0000 ,-0.0053 ,3003.6100 
sh000001,40658.0000 ,3003.0300 ,2964.9500 ,2964.6400 ,3003.6100 ,11731662200.0000 ,141000000000.0000 ,-0.0151 ,2970.2800 
sh000001,40659.0000 ,2956.9500 ,2938.9800 ,2931.5000 ,2970.2800 ,9515481900.0000 ,112000000000.0000 ,-0.0088 ,2961.1300 
sh000001,40660.0000 ,2946.3300 ,2925.4100 ,2907.6600 ,2961.1300 ,10549247500.0000 ,115000000000.0000 ,-0.0046 ,2953.1900 
sh000001,40661.0000 ,2937.9500 ,2887.0400 ,2884.8400 ,2953.1900 ,10523087500.0000 ,116000000000.0000 ,-0.0131 ,2913.5600 
sh000001,40662.0000 ,2886.6300 ,2911.5100 ,2871.0100 ,2913.5600 ,8753425500.0000 ,93221530229.0000 ,0.0085 ,2933.4600 
sh000001,40666.0000 ,2911.5100 ,2932.1900 ,2890.2300 ,2933.4600 ,9640272200.0000 ,103000000000.0000 ,0.0071 ,2916.9700 
sh000001,40667.0000 ,2916.8500 ,2866.0200 ,2860.0800 ,2916.9700 ,11148113100.0000 ,125000000000.0000 ,-0.0226 ,2880.1300 
sh000001,40668.0000 ,2854.7700 ,2872.4000 ,2849.9100 ,2880.1300 ,9108442700.0000 ,98812236389.0000 ,0.0022 ,2881.7100 
sh000001,40669.0000 ,2842.7700 ,2863.8900 ,2834.4600 ,2881.7100 ,9106390900.0000 ,105000000000.0000 ,-0.0030 ,2885.1800 
sh000001,40672.0000 ,2868.2400 ,2872.4600 ,2861.4200 ,2885.1800 ,8157615500.0000 ,94006376498.0000 ,0.0030 ,2891.0300 
sh000001,40673.0000 ,2876.9800 ,2890.6300 ,2865.1000 ,2891.0300 ,8129717600.0000 ,96056705123.0000 ,0.0063 ,2897.1400 
sh000001,40674.0000 ,2890.3500 ,2883.4200 ,2868.3500 ,2897.1400 ,9247712200.0000 ,107000000000.0000 ,-0.0025 ,2876.4500 
sh000001,40675.0000 ,2864.9800 ,2844.0800 ,2843.1000 ,2876.4500 ,10024096100.0000 ,114000000000.0000 ,-0.0136 ,2871.9900 
sh000001,40676.0000 ,2846.3100 ,2871.0300 ,2832.2500 ,2871.9900 ,9323881500.0000 ,104000000000.0000 ,0.0095 ,2877.0900 
sh000001,40679.0000 ,2864.3800 ,2849.0700 ,2846.3100 ,2877.0900 ,8464825100.0000 ,95786245699.0000 ,-0.0077 ,2869.2300 
sh000001,40680.0000 ,2846.4500 ,2852.7700 ,2821.2000 ,2869.2300 ,9481984700.0000 ,110000000000.0000 ,0.0013 ,2877.4300 
sh000001,40681.0000 ,2846.7300 ,2872.7700 ,2843.6800 ,2877.4300 ,7682697000.0000 ,90328330045.0000 ,0.0070 ,2884.1400 
sh000001,40682.0000 ,2879.3900 ,2859.5700 ,2856.8300 ,2884.1400 ,7699453800.0000 ,91205057076.0000 ,-0.0046 ,2866.7600 
sh000001,40683.0000 ,2858.3100 ,2858.4600 ,2850.4500 ,2866.7600 ,7074378600.0000 ,84003220756.0000 ,-0.0004 ,2853.2900 
sh000001,40686.0000 ,2853.2900 ,2774.5700 ,2771.1200 ,2853.2900 ,9862204500.0000 ,111000000000.0000 ,-0.0293 ,2771.7500 
sh000001,40687.0000 ,2766.0600 ,2767.0600 ,2744.7800 ,2771.7500 ,7485289800.0000 ,88842176414.0000 ,-0.0027 ,2771.1800 
sh000001,40688.0000 ,2764.5600 ,2741.7400 ,2737.3300 ,2771.1800 ,7440653400.0000 ,86236385809.0000 ,-0.0091 ,2764.8900 
sh000001,40689.0000 ,2755.3900 ,2736.5300 ,2734.5400 ,2764.8900 ,7874131500.0000 ,92594926319.0000 ,-0.0019 ,2746.8400 
sh000001,40690.0000 ,2739.3900 ,2709.9500 ,2708.5500 ,2746.8400 ,8252105200.0000 ,91901555969.0000 ,-0.0097 ,2728.0600 
sh000001,40693.0000 ,2704.4900 ,2706.3600 ,2689.2100 ,2728.0600 ,6517438800.0000 ,71116809685.0000 ,-0.0013 ,2744.9300 
sh000001,40694.0000 ,2707.5600 ,2743.4700 ,2702.1000 ,2744.9300 ,6790038300.0000 ,77797110767.0000 ,0.0137 ,2744.5600 
sh000001,40695.0000 ,2737.0600 ,2743.5700 ,2726.5000 ,2744.5600 ,6855550100.0000 ,77624943889.0000 ,0.0000 ,2728.0000 
sh000001,40696.0000 ,2715.3200 ,2705.1800 ,2676.5400 ,2728.0000 ,8602115800.0000 ,94278924971.0000 ,-0.0140 ,2732.4300 
sh000001,40697.0000 ,2701.7700 ,2728.0200 ,2701.2500 ,2732.4300 ,6798394500.0000 ,78273698792.0000 ,0.0084 ,2745.7700 
sh000001,40701.0000 ,2720.9700 ,2744.3000 ,2717.3100 ,2745.7700 ,6502129300.0000 ,79144376103.0000 ,0.0060 ,2754.1200 
sh000001,40702.0000 ,2742.0400 ,2750.2900 ,2715.2500 ,2754.1200 ,7429466100.0000 ,87503873943.0000 ,0.0022 ,2747.3300 
sh000001,40703.0000 ,2743.5400 ,2703.3500 ,2702.7000 ,2747.3300 ,8346926800.0000 ,95128112398.0000 ,-0.0171 ,2707.7400 
sh000001,40704.0000 ,2696.1300 ,2705.1400 ,2672.3200 ,2707.7400 ,7340029400.0000 ,83170621045.0000 ,0.0007 ,2703.4200 
sh000001,40707.0000 ,2687.6500 ,2700.3800 ,2669.4000 ,2703.4200 ,6306945900.0000 ,73168505455.0000 ,-0.0018 ,2735.5500 
sh000001,40708.0000 ,2696.2200 ,2730.0400 ,2691.6700 ,2735.5500 ,8309751400.0000 ,95202692908.0000 ,0.0110 ,2730.4800 
sh000001,40709.0000 ,2717.6800 ,2705.4300 ,2705.0700 ,2730.4800 ,7485694500.0000 ,85433282733.0000 ,-0.0090 ,2691.9400 
sh000001,40710.0000 ,2685.6300 ,2664.2800 ,2663.1200 ,2691.9400 ,7092787000.0000 ,76584465459.0000 ,-0.0152 ,2675.0300 
sh000001,40711.0000 ,2661.4100 ,2642.8200 ,2641.3900 ,2675.0300 ,6444263300.0000 ,74389549410.0000 ,-0.0081 ,2637.8800 
sh000001,40714.0000 ,2635.8300 ,2621.2500 ,2610.9900 ,2637.8800 ,6005986400.0000 ,65210745084.0000 ,-0.0082 ,2648.0200 
sh000001,40715.0000 ,2628.0200 ,2646.4800 ,2618.8100 ,2648.0200 ,6482187100.0000 ,73287995236.0000 ,0.0096 ,2657.7300 
sh000001,40716.0000 ,2648.5300 ,2649.3200 ,2633.4700 ,2657.7300 ,5831380200.0000 ,64614596270.0000 ,0.0011 ,2693.4200 
sh000001,40717.0000 ,2640.6600 ,2688.2500 ,2630.3400 ,2693.4200 ,7377268800.0000 ,82454849436.0000 ,0.0147 ,2759.7100 
sh000001,40718.0000 ,2678.0500 ,2746.2100 ,2674.3000 ,2759.7100 ,12577362800.0000 ,143000000000.0000 ,0.0216 ,2769.0400 
sh000001,40721.0000 ,2746.7900 ,2758.2300 ,2743.5000 ,2769.0400 ,10160101800.0000 ,116000000000.0000 ,0.0044 ,2763.2800 
sh000001,40722.0000 ,2759.7100 ,2759.2000 ,2736.4000 ,2763.2800 ,8827745000.0000 ,104000000000.0000 ,0.0004 ,2759.2300 
sh000001,40723.0000 ,2757.4000 ,2728.4800 ,2727.2500 ,2759.2300 ,8822419700.0000 ,99001117841.0000 ,-0.0111 ,2774.3700 
sh000001,40724.0000 ,2729.9900 ,2762.0800 ,2729.9900 ,2774.3700 ,9096712400.0000 ,103000000000.0000 ,0.0123 ,2778.6700 
sh000001,40725.0000 ,2767.8300 ,2759.3600 ,2752.9700 ,2778.6700 ,9207287800.0000 ,105000000000.0000 ,-0.0010 ,2813.2700 
sh000001,40728.0000 ,2770.9400 ,2812.8200 ,2770.9400 ,2813.2700 ,12196226000.0000 ,144000000000.0000 ,0.0194 ,2818.1400 
sh000001,40729.0000 ,2812.7200 ,2816.3600 ,2799.1100 ,2818.1400 ,11012422400.0000 ,129000000000.0000 ,0.0013 ,2811.8200 
sh000001,40730.0000 ,2811.8200 ,2810.4800 ,2780.7300 ,2811.8200 ,10310439300.0000 ,122000000000.0000 ,-0.0021 ,2825.1200 
sh000001,40731.0000 ,2813.1900 ,2794.2700 ,2793.8900 ,2825.1200 ,11651214300.0000 ,140000000000.0000 ,-0.0058 ,2807.3800 
sh000001,40732.0000 ,2797.0300 ,2797.7700 ,2784.1300 ,2807.3800 ,8621160900.0000 ,103000000000.0000 ,0.0013 ,2807.3200 
sh000001,40735.0000 ,2789.4500 ,2802.6900 ,2780.6700 ,2807.3200 ,8606359500.0000 ,101000000000.0000 ,0.0018 ,2783.7200 
sh000001,40736.0000 ,2783.7200 ,2754.5800 ,2752.1900 ,2783.7200 ,9667447500.0000 ,112000000000.0000 ,-0.0172 ,2797.2700 
sh000001,40737.0000 ,2756.0300 ,2795.4800 ,2756.0300 ,2797.2700 ,9192912800.0000 ,108000000000.0000 ,0.0148 ,2811.7000 
sh000001,40738.0000 ,2798.2100 ,2810.4400 ,2788.9800 ,2811.7000 ,10450208000.0000 ,126000000000.0000 ,0.0054 ,2821.3400 
sh000001,40739.0000 ,2803.5900 ,2820.1700 ,2794.1600 ,2821.3400 ,10747006400.0000 ,128000000000.0000 ,0.0035 ,2826.9600 
sh000001,40742.0000 ,2821.3600 ,2816.6900 ,2807.1100 ,2826.9600 ,10810862300.0000 ,130000000000.0000 ,-0.0012 ,2809.3200 
sh000001,40743.0000 ,2804.9200 ,2796.9800 ,2790.6900 ,2809.3200 ,9274088400.0000 ,110000000000.0000 ,-0.0070 ,2817.2900 
sh000001,40744.0000 ,2810.4400 ,2794.2100 ,2779.3800 ,2817.2900 ,8403061600.0000 ,99677739096.0000 ,-0.0010 ,2799.8500 
sh000001,40745.0000 ,2795.9000 ,2765.8900 ,2763.4200 ,2799.8500 ,8176058200.0000 ,95769511827.0000 ,-0.0101 ,2782.1700 
sh000001,40746.0000 ,2769.8600 ,2770.7900 ,2763.8000 ,2782.1700 ,7021183700.0000 ,82498349719.0000 ,0.0018 ,2759.6300 
sh000001,40749.0000 ,2759.6300 ,2688.7500 ,2680.7500 ,2759.6300 ,11124224900.0000 ,121000000000.0000 ,-0.0296 ,2704.9400 
sh000001,40750.0000 ,2685.7500 ,2703.0300 ,2677.1200 ,2704.9400 ,7288145400.0000 ,79482934662.0000 ,0.0053 ,2726.8000 
sh000001,40751.0000 ,2690.1400 ,2723.4900 ,2680.4300 ,2726.8000 ,8040778100.0000 ,92082368241.0000 ,0.0076 ,2712.0900 
sh000001,40752.0000 ,2701.7700 ,2708.7800 ,2684.6600 ,2712.0900 ,7847491500.0000 ,90451815581.0000 ,-0.0054 ,2721.5300 
sh000001,40753.0000 ,2706.5000 ,2701.7300 ,2681.2700 ,2721.5300 ,7547165500.0000 ,83784760931.0000 ,-0.0026 ,2712.8900 
sh000001,40756.0000 ,2697.5800 ,2703.7800 ,2688.5300 ,2712.8900 ,5900071100.0000 ,66073995356.0000 ,0.0008 ,2689.9700 
sh000001,40757.0000 ,2689.9700 ,2679.2600 ,2651.2800 ,2689.9700 ,6999318100.0000 ,77994116095.0000 ,-0.0091 ,2688.0700 
